"","id","zip","x","y"
"1",1,"10304",-74.08748795,40.61293976
"2",2,"10301",-74.07674709,40.64075492
"3",3,"10304",-74.08242401,40.62179547
"4",4,"10301",-74.0769851,40.63780411
"5",5,"10307",-74.24930373,40.51158634
"6",6,"10301",-74.08818142,40.64712835
"7",7,"10308",-74.15422877,40.56008698
"8",8,"10301",-74.08194558,40.63994162
"9",9,"10307",-74.24525042,40.50955017
"10",10,"10301",-74.07744128,40.63968673
"11",11,"10308",-74.14624665,40.55033412
"12",12,"10312",-74.16485613,40.52791669
"13",13,"10301",-74.08194558,40.63994162
"14",14,"10308",-74.14624665,40.55033412
"15",15,"10301",-74.07744128,40.63968673
"16",16,"10312",-74.16978611,40.54138656
"17",17,"10304",-74.08447018,40.60479546
"18",18,"10304",-74.08447018,40.60479546
"19",19,"10301",-74.07721685,40.64502275
"20",20,"10301",-74.07721685,40.64502275
"21",21,"10301",-74.08747142,40.63881218
"22",22,"10301",-74.07901894,40.63923551
"23",23,"10309",-74.22608334,40.54802256
"24",24,"10301",-74.07674709,40.64075492
"25",25,"10304",-74.08032342,40.62437431
"26",26,"10304",-74.08165623,40.61549122
"27",27,"10301",-74.07790064,40.63810268
"28",28,"10314",-74.16378463,40.62058297
"29",29,"10310",-74.11635855,40.63714245
"30",30,"10314",-74.1492377,40.62318838
"31",31,"10314",-74.16378463,40.62058297
"32",32,"10304",-74.08370195,40.62685594
"33",33,"10306",-74.13890503,40.5689311
"34",34,"10302",-74.1337149,40.63554807
"35",35,"10306",-74.13890503,40.5689311
"36",36,"10309",-74.22484697,40.53240695
"37",37,"10304",-74.08277136,40.61141441
"38",38,"10312",-74.15058442,40.53353573
"39",39,"10312",-74.15058442,40.53353573
"40",40,"10301",-74.09803852,40.62100643
"41",41,"10302",-74.1409885,40.62152447
"42",42,"10301",-74.09803852,40.62100643
"43",43,"10309",-74.2351132,40.52092674
"44",44,"10314",-74.1660379,40.59528915
"45",45,"10309",-74.2351132,40.52092674
"46",46,"10303",-74.16071284,40.63739918
"47",47,"10304",-74.08165623,40.61549122
"48",48,"10312",-74.15058442,40.53353573
"49",49,"10305",-74.08023171,40.5960371
"50",50,"10306",-74.12547032,40.59478615
"51",51,"10301",-74.09803852,40.62100643
"52",52,"10302",-74.13228799,40.6300272
"53",53,"10308",-74.14812112,40.54209178
"54",54,"10308",-74.14812112,40.54209178
"55",55,"10308",-74.14812112,40.54209178
"56",56,"10308",-74.1462576,40.5388992
"57",57,"10303",-74.16171858,40.63165017
"58",58,"10310",-74.11101066,40.62790328
"59",59,"10302",-74.13765852,40.63999547
"60",60,"10303",-74.15645844,40.63007096
"61",61,"10302",-74.13477155,40.63603266
"62",62,"10306",-74.12709468,40.57797793
"63",63,"10306",-74.10591441,40.57428569
"64",64,"10301",-74.08081364,40.64544846
"65",65,"10309",-74.20063542,40.52491179
"66",66,"10302",-74.13718207,40.63433353
"67",67,"10301",-74.09623342,40.61572972
"68",68,"10303",-74.16748447,40.63653863
"69",69,"10301",-74.08890494,40.63029949
"70",70,"10301",-74.08890494,40.63029949
"71",71,"10303",-74.15622192,40.62598702
"72",72,"10307",-74.24930373,40.51158634
"73",73,"10307",-74.24930373,40.51158634
"74",74,"10303",-74.15813238,40.6325582
"75",75,"10301",-74.07721685,40.64502275
"76",76,"10307",-74.23801588,40.50882156
"77",77,"10314",-74.16052111,40.58764996
"78",78,"10304",-74.08471673,40.6146244
"79",79,"10304",-74.08471673,40.6146244
"80",80,"10303",-74.16136515,40.63597097
"81",81,"10301",-74.07674709,40.64075492
"82",82,"10303",-74.16136515,40.63597097
"83",83,"10305",-74.07141311,40.61273404
"84",84,"10310",-74.11373963,40.63743602
"85",85,"10303",-74.16229987,40.63808589
"86",86,"10301",-74.07618089,40.63716786
"87",87,"10312",-74.16434276,40.55320268
"88",88,"10305",-74.07503891,40.61170517
"89",89,"10303",-74.16528427,40.63122789
"90",90,"10302",-74.1340888,40.62617966
"91",91,"10303",-74.16528427,40.63122789
"92",92,"10314",-74.1910445,40.58739192
"93",93,"10307",-74.25114976,40.51188699
"94",94,"10304",-74.08139473,40.60780873
"95",95,"10301",-74.07721685,40.64502275
"96",96,"10301",-74.07567777,40.64149946
"97",97,"10312",-74.1700372,40.53119194
"98",98,"10307",-74.25114976,40.51188699
"99",99,"10303",-74.149118,40.63088494
"100",100,"10303",-74.14642361,40.63272741
"101",101,"10304",-74.0737809,40.62381602
"102",102,"10312",-74.19530211,40.56097967
"103",103,"10314",-74.14922697,40.62322682
"104",104,"10304",-74.0737809,40.62381602
"105",105,"10302",-74.14327735,40.62891062
"106",106,"10310",-74.12078382,40.63753314
"107",107,"10303",-74.14737557,40.62983593
"108",108,"10301",-74.07920769,40.6434404
"109",109,"10307",-74.24975495,40.51203825
"110",110,"10301",-74.07721685,40.64502275
"111",111,"10301",-74.07744128,40.63968673
"112",112,"10301",-74.07744128,40.63968673
"113",113,"10312",-74.19474418,40.55600976
"114",114,"10301",-74.0769851,40.63780411
"115",115,"10301",-74.07790111,40.64159405
"116",116,"10301",-74.07744128,40.63968673
"117",117,"10312",-74.19474418,40.55600976
"118",118,"10303",-74.16633142,40.63217333
"119",119,"10305",-74.07358369,40.60504449
"120",120,"10306",-74.14064559,40.55623423
"121",121,"10306",-74.13813963,40.56606095
"122",122,"10301",-74.08081364,40.64544846
"123",123,"10305",-74.06995804,40.61619612
"124",124,"10301",-74.0769851,40.63780411
"125",125,"10306",-74.14064559,40.55623423
"126",126,"10306",-74.14064559,40.55623423
"127",127,"10306",-74.13813963,40.56606095
"128",128,"10301",-74.08081364,40.64544846
"129",129,"10306",-74.13554586,40.55427507
"130",130,"10306",-74.10600777,40.57414013
"131",131,"10310",-74.1158715,40.63469734
"132",132,"10312",-74.2038392,40.54576404
"133",133,"10301",-74.07674709,40.64075492
"134",134,"10314",-74.18893655,40.59569021
"135",135,"10301",-74.08068712,40.64214108
"136",136,"10301",-74.07674709,40.64075492
"137",137,"10301",-74.07721685,40.64502275
"138",138,"10304",-74.0758613,40.62861256
"139",139,"10301",-74.07968745,40.63782423
"140",140,"10310",-74.11865313,40.63681897
"141",141,"10305",-74.07791244,40.59575324
"142",142,"10305",-74.08012917,40.59760171
"143",143,"10301",-74.07674709,40.64075492
"144",144,"10305",-74.08023171,40.5960371
"145",145,"10305",-74.07791244,40.59575324
"146",146,"10305",-74.07968695,40.59215359
"147",147,"10305",-74.08023171,40.5960371
"148",148,"10305",-74.07940541,40.5945994
"149",149,"10305",-74.07940541,40.5945994
"150",150,"10305",-74.08023171,40.5960371
"151",151,"10305",-74.07791244,40.59575324
"152",152,"10305",-74.07791244,40.59575324
"153",153,"10304",-74.08165623,40.61549122
"154",154,"10305",-74.07909835,40.59680094
"155",155,"10304",-74.07616736,40.63162888
"156",156,"10305",-74.07968695,40.59215359
"157",157,"10305",-74.07909835,40.59680094
"158",158,"10301",-74.07674709,40.64075492
"159",159,"10305",-74.07940541,40.5945994
"160",160,"10304",-74.08165623,40.61549122
"161",161,"10304",-74.08165623,40.61549122
"162",162,"10314",-74.19293976,40.59038882
"163",163,"10305",-74.08089499,40.59366513
"164",164,"10314",-74.19293976,40.59038882
"165",165,"10314",-74.19293976,40.59038882
"166",166,"10301",-74.07990981,40.64298153
"167",167,"10314",-74.14922697,40.62322682
"168",168,"10312",-74.1630486,40.52867135
"169",169,"10301",-74.08715151,40.6366413
"170",170,"10314",-74.16238059,40.6046267
"171",171,"10312",-74.18139653,40.56524596
"172",172,"10305",-74.08154618,40.59911584
"173",173,"10301",-74.07743068,40.63676628
"174",174,"10307",-74.23489598,40.50619569
"175",175,"10304",-74.08246084,40.62536367
"176",176,"10304",-74.08246084,40.62536367
"177",177,"10303",-74.17128869,40.6405267
"178",178,"10304",-74.08471673,40.6146244
"179",179,"10301",-74.07597828,40.63959987
"180",180,"10309",-74.21096789,40.52891443
"181",181,"10305",-74.07352827,40.61358908
"182",182,"10312",-74.17894801,40.55275266
"183",183,"10312",-74.17894801,40.55275266
"184",184,"10304",-74.08788137,40.59715687
"185",185,"10304",-74.08788137,40.59715687
"186",186,"10309",-74.21096789,40.52891443
"187",187,"10303",-74.16748447,40.63653863
"188",188,"10310",-74.11738597,40.63540396
"189",189,"10314",-74.14922697,40.62322682
"190",190,"10305",-74.06751601,40.59134343
"191",191,"10304",-74.081161,40.62588336
"192",192,"10310",-74.11738597,40.63540396
"193",193,"10301",-74.08846377,40.63721396
"194",194,"10308",-74.1509153,40.55261451
"195",195,"10312",-74.16813357,40.52664932
"196",196,"10312",-74.17209654,40.54999636
"197",197,"10312",-74.17209654,40.54999636
"198",198,"10304",-74.0771704,40.6173251
"199",199,"10304",-74.07095668,40.62043896
"200",200,"10303",-74.15279174,40.62413615
"201",201,"10307",-74.23707531,40.50218102
"202",202,"10303",-74.15279174,40.62413615
"203",203,"10304",-74.08165623,40.61549122
"204",204,"10306",-74.10591441,40.57428569
"205",205,"10304",-74.09263407,40.59680455
"206",206,"10309",-74.21595792,40.52355549
"207",207,"10301",-74.07721685,40.64502275
"208",208,"10301",-74.1056903,40.63057075
"209",209,"10301",-74.1056903,40.63057075
"210",210,"10301",-74.1056903,40.63057075
"211",211,"10301",-74.07721685,40.64502275
"212",212,"10301",-74.07567804,40.64173826
"213",213,"10301",-74.07944985,40.64102756
"214",214,"10301",-74.07721685,40.64502275
"215",215,"10306",-74.10151096,40.58543632
"216",216,"10301",-74.07721685,40.64502275
"217",217,"10305",-74.06613431,40.61409587
"218",218,"10301",-74.07721685,40.64502275
"219",219,"10304",-74.07714646,40.61843127
"220",220,"10302",-74.13262215,40.63502234
"221",221,"10304",-74.08457076,40.61027949
"222",222,"10301",-74.07704396,40.64197066
"223",223,"10304",-74.08933622,40.61606192
"224",224,"10301",-74.07704396,40.64197066
"225",225,"10301",-74.07704396,40.64197066
"226",226,"10301",-74.07704396,40.64197066
"227",227,"10306",-74.10591441,40.57428569
"228",228,"10310",-74.11767249,40.63851626
"229",229,"10301",-74.07744128,40.63968673
"230",230,"10304",-74.0847548,40.61623831
"231",231,"10301",-74.07765707,40.64553847
"232",232,"10302",-74.13145443,40.63666232
"233",233,"10309",-74.20802385,40.54461195
"234",234,"10309",-74.20802385,40.54461195
"235",235,"10310",-74.11865313,40.63681897
"236",236,"10310",-74.11509506,40.63782718
"237",237,"10310",-74.11509506,40.63782718
"238",238,"10306",-74.10591441,40.57428569
"239",239,"10310",-74.118494,40.63445587
"240",240,"10304",-74.0790907,40.632895
"241",241,"10312",-74.20016759,40.54886391
"242",242,"10310",-74.11509506,40.63782718
"243",243,"10304",-74.07851765,40.63272522
"244",244,"10301",-74.0761802,40.63656949
"245",245,"10314",-74.15636846,40.59320294
"246",246,"10304",-74.07851765,40.63272522
"247",247,"10304",-74.08104098,40.62494198
"248",248,"10301",-74.0761802,40.63656949
"249",249,"10304",-74.08104098,40.62494198
"250",250,"10304",-74.07851765,40.63272522
"251",251,"10301",-74.07584801,40.6359439
"252",252,"10301",-74.07566062,40.6390923
"253",253,"10301",-74.08714217,40.6322469
"254",254,"10308",-74.15767311,40.55406567
"255",255,"10305",-74.07957406,40.59410522
"256",256,"10310",-74.11595395,40.62823876
"257",257,"10305",-74.06057348,40.60655898
"258",258,"10305",-74.06057348,40.60655898
"259",259,"10305",-74.07957406,40.59410522
"260",260,"10310",-74.11900979,40.62871598
"261",261,"10301",-74.07674709,40.64075492
"262",262,"10310",-74.11436645,40.63736952
"263",263,"10312",-74.18614648,40.5519809
"264",264,"10308",-74.14627803,40.55809641
"265",265,"10308",-74.14051503,40.55404128
"266",266,"10308",-74.14627803,40.55809641
"267",267,"10302",-74.13092828,40.64028329
"268",268,"10304",-74.08032342,40.62437431
"269",269,"10312",-74.18440025,40.52163974
"270",270,"10312",-74.18440025,40.52163974
"271",271,"10301",-74.08400069,40.64667859
"272",272,"10303",-74.1500601,40.62527061
"273",273,"10304",-74.07959962,40.62461087
"274",274,"10301",-74.07664578,40.63725264
"275",275,"10301",-74.07664578,40.63725264
"276",276,"10301",-74.08719788,40.64731025
"277",277,"10314",-74.11870402,40.60669205
"278",278,"10308",-74.14579006,40.55382061
"279",279,"10309",-74.21572844,40.54941489
"280",280,"10309",-74.21818223,40.55043133
"281",281,"10301",-74.07664578,40.63725264
"282",282,"10304",-74.07503293,40.6256103
"283",283,"10314",-74.14268281,40.61369422
"284",284,"10309",-74.2162408,40.54984486
"285",285,"10305",-74.07532446,40.59664977
"286",286,"10305",-74.07532446,40.59664977
"287",287,"10304",-74.0738147,40.62180406
"288",288,"10304",-74.0738147,40.62180406
"289",289,"10301",-74.07584801,40.6359439
"290",290,"10310",-74.12306902,40.634086
"291",291,"10305",-74.07626221,40.59483209
"292",292,"10304",-74.08197986,40.62384889
"293",293,"10301",-74.07566062,40.6390923
"294",294,"10303",-74.16417323,40.63944739
"295",295,"10303",-74.16618929,40.63586254
"296",296,"10301",-74.07645023,40.63953643
"297",297,"10301",-74.07645023,40.63953643
"298",298,"10301",-74.07645023,40.63953643
"299",299,"10305",-74.06218793,40.59606201
"300",300,"10301",-74.07645023,40.63953643
"301",301,"10304",-74.07790202,40.62693962
"302",302,"10302",-74.13519938,40.63913377
"303",303,"10302",-74.13519938,40.63913377
"304",304,"10312",-74.16030867,40.53215015
"305",305,"10309",-74.20797514,40.54168057
"306",306,"10301",-74.07729019,40.63367849
"307",307,"10304",-74.07873307,40.6229344
"308",308,"10306",-74.1064442,40.57920664
"309",309,"10304",-74.08165623,40.61549122
"310",310,"10314",-74.17003923,40.60410235
"311",311,"10304",-74.08277206,40.6235958
"312",312,"10301",-74.07968745,40.63782423
"313",313,"10314",-74.17003923,40.60410235
"314",314,"10310",-74.11385344,40.64290078
"315",315,"10310",-74.11385344,40.64290078
"316",316,"10302",-74.13477155,40.63603266
"317",317,"10303",-74.16136515,40.63597097
"318",318,"10309",-74.21624075,40.52314598
"319",319,"10312",-74.18041206,40.56054564
"320",320,"10303",-74.16136515,40.63597097
"321",321,"10301",-74.07645023,40.63953643
"322",322,"10310",-74.11650595,40.63076341
"323",323,"10301",-74.08094427,40.63728537
"324",324,"10305",-74.07994418,40.59648196
"325",325,"10302",-74.13032124,40.63203314
"326",326,"10304",-74.07956377,40.6308004
"327",327,"10312",-74.19211614,40.54314923
"328",328,"10301",-74.08727916,40.63781872
"329",329,"10304",-74.07638199,40.6271465
"330",330,"10306",-74.12514252,40.56589743
"331",331,"10304",-74.08138307,40.62483195
"332",332,"10312",-74.18627809,40.56433784
"333",333,"10304",-74.08007851,40.6214156
"334",334,"10309",-74.21370716,40.55309672
"335",335,"10310",-74.12024115,40.63430858
"336",336,"10302",-74.1369458,40.63858824
"337",337,"10302",-74.1369458,40.63858824
"338",338,"10304",-74.08165623,40.61549122
"339",339,"10312",-74.18727065,40.56405077
"340",340,"10303",-74.17125231,40.63898418
"341",341,"10303",-74.15916226,40.63686884
"342",342,"10303",-74.14877008,40.62511309
"343",343,"10303",-74.14877008,40.62511309
"344",344,"10309",-74.21375304,40.54381641
"345",345,"10304",-74.07790202,40.62693962
"346",346,"10301",-74.07951642,40.64246578
"347",347,"10312",-74.20097223,40.5507976
"348",348,"10301",-74.07721685,40.64502275
"349",349,"10301",-74.07721685,40.64502275
"350",350,"10306",-74.11500949,40.56518339
"351",351,"10306",-74.11500949,40.56518339
"352",352,"10310",-74.12002936,40.64075357
"353",353,"10301",-74.10576736,40.64055073
"354",354,"10310",-74.12002936,40.64075357
"355",355,"10301",-74.07597828,40.63959987
"356",356,"10310",-74.12002936,40.64075357
"357",357,"10314",-74.14922697,40.62322682
"358",358,"10312",-74.20334545,40.55614033
"359",359,"10305",-74.06181892,40.59419849
"360",360,"10301",-74.07567804,40.64173826
"361",361,"10304",-74.07959962,40.62461087
"362",362,"10305",-74.06814725,40.59246294
"363",363,"10301",-74.08591021,40.63799816
"364",364,"10312",-74.15842024,40.53830665
"365",365,"10304",-74.08277206,40.6235958
"366",366,"10310",-74.11755085,40.63696283
"367",367,"10304",-74.08277206,40.6235958
"368",368,"10301",-74.07565322,40.6325597
"369",369,"10304",-74.08277206,40.6235958
"370",370,"10312",-74.20185238,40.55269822
"371",371,"10307",-74.2385061,40.51519129
"372",372,"10302",-74.13145443,40.63666232
"373",373,"10302",-74.13145443,40.63666232
"374",374,"10310",-74.12002936,40.64075357
"375",375,"10312",-74.1807257,40.56207401
"376",376,"10304",-74.08007851,40.6214156
"377",377,"10304",-74.08368048,40.60398633
"378",378,"10304",-74.08007851,40.6214156
"379",379,"10304",-74.08007851,40.6214156
"380",380,"10306",-74.10600777,40.57414013
"381",381,"10302",-74.14277624,40.63379972
"382",382,"10301",-74.07744128,40.63968673
"383",383,"10302",-74.14277624,40.63379972
"384",384,"10309",-74.20699897,40.55757483
"385",385,"10301",-74.07968745,40.63782423
"386",386,"10301",-74.07968745,40.63782423
"387",387,"10306",-74.10288411,40.58637382
"388",388,"10302",-74.14277624,40.63379972
"389",389,"10306",-74.12776477,40.56695404
"390",390,"10301",-74.07674709,40.64075492
"391",391,"10306",-74.10600777,40.57414013
"392",392,"10308",-74.14972488,40.56094932
"393",393,"10302",-74.13666812,40.6402327
"394",394,"10314",-74.11513265,40.61367022
"395",395,"10301",-74.07879081,40.63827774
"396",396,"10301",-74.07535408,40.64204314
"397",397,"10305",-74.07940541,40.5945994
"398",398,"10302",-74.13666812,40.6402327
"399",399,"10305",-74.07940541,40.5945994
"400",400,"10303",-74.14478487,40.63796106
"401",401,"10301",-74.07674709,40.64075492
"402",402,"10304",-74.086529,40.60948205
"403",403,"10304",-74.086529,40.60948205
"404",404,"10304",-74.086529,40.60948205
"405",405,"10302",-74.12872777,40.63709633
"406",406,"10304",-74.08405167,40.61563497
"407",407,"10305",-74.07155908,40.61450434
"408",408,"10303",-74.14791593,40.62819385
"409",409,"10302",-74.13477155,40.63603266
"410",410,"10308",-74.16018102,40.54943718
"411",411,"10312",-74.1757736,40.55392136
"412",412,"10301",-74.08692657,40.64098373
"413",413,"10302",-74.1355437,40.6383511
"414",414,"10301",-74.08610833,40.64075103
"415",415,"10304",-74.08270053,40.62401306
"416",416,"10304",-74.08075553,40.62423677
"417",417,"10304",-74.08270053,40.62401306
"418",418,"10302",-74.13899579,40.63503677
"419",419,"10301",-74.08610833,40.64075103
"420",420,"10302",-74.13899579,40.63503677
"421",421,"10304",-74.08075553,40.62423677
"422",422,"10304",-74.0769194,40.62456329
"423",423,"10301",-74.08610833,40.64075103
"424",424,"10314",-74.12407825,40.61299667
"425",425,"10304",-74.08075553,40.62423677
"426",426,"10304",-74.0747098,40.62980455
"427",427,"10312",-74.19398436,40.55335955
"428",428,"10314",-74.14997074,40.60954853
"429",429,"10303",-74.1661083,40.63806398
"430",430,"10301",-74.07721685,40.64502275
"431",431,"10301",-74.07744128,40.63968673
"432",432,"10304",-74.08510531,40.60863771
"433",433,"10304",-74.08165623,40.61549122
"434",434,"10301",-74.07674709,40.64075492
"435",435,"10304",-74.0872111,40.61331601
"436",436,"10304",-74.07459041,40.62935448
"437",437,"10304",-74.08494484,40.60990044
"438",438,"10308",-74.15155742,40.55172709
"439",439,"10312",-74.18043181,40.54653882
"440",440,"10303",-74.16623324,40.63470143
"441",441,"10301",-74.07901894,40.63923551
"442",442,"10301",-74.09021149,40.64537834
"443",443,"10312",-74.18043181,40.54653882
"444",444,"10314",-74.14078024,40.60646951
"445",445,"10312",-74.16305972,40.54207977
"446",446,"10304",-74.08330139,40.62342799
"447",447,"10301",-74.09251993,40.64436643
"448",448,"10301",-74.09251993,40.64436643
"449",449,"10310",-74.12991225,40.6273702
"450",450,"10310",-74.12991225,40.6273702
"451",451,"10302",-74.13122444,40.63697274
"452",452,"10304",-74.08330139,40.62342799
"453",453,"10302",-74.13122444,40.63697274
"454",454,"10304",-74.08539595,40.61905674
"455",455,"10301",-74.09251993,40.64436643
"456",456,"10309",-74.20897607,40.53845359
"457",457,"10312",-74.16900162,40.55698102
"458",458,"10309",-74.2370773,40.52809493
"459",459,"10304",-74.07503293,40.6256103
"460",460,"10304",-74.08478353,40.61900779
"461",461,"10314",-74.14997074,40.60954853
"462",462,"10304",-74.08478353,40.61900779
"463",463,"10301",-74.07721685,40.64502275
"464",464,"10304",-74.09052972,40.60371214
"465",465,"10310",-74.11760587,40.63751722
"466",466,"10301",-74.07744128,40.63968673
"467",467,"10312",-74.1908865,40.55227231
"468",468,"10304",-74.07858523,40.62586594
"469",469,"10310",-74.11760587,40.63751722
"470",470,"10310",-74.12024115,40.63430858
"471",471,"10306",-74.09514252,40.57058139
"472",472,"10301",-74.08036491,40.64088145
"473",473,"10309",-74.23741067,40.53688042
"474",474,"10304",-74.09898691,40.61197799
"475",475,"10304",-74.09898691,40.61197799
"476",476,"10310",-74.1212282,40.63422794
"477",477,"10314",-74.14350813,40.60555486
"478",478,"10305",-74.08587765,40.59589853
"479",479,"10312",-74.19535491,40.54703592
"480",480,"10314",-74.14922697,40.62322682
"481",481,"10301",-74.08472962,40.64747679
"482",482,"10306",-74.10696395,40.58230504
"483",483,"10301",-74.07567832,40.64198529
"484",484,"10301",-74.08203913,40.63396889
"485",485,"10301",-74.07674709,40.64075492
"486",486,"10301",-74.07674709,40.64075492
"487",487,"10304",-74.08197986,40.62384889
"488",488,"10306",-74.10591441,40.57428569
"489",489,"10302",-74.13666812,40.6402327
"490",490,"10302",-74.13666812,40.6402327
"491",491,"10310",-74.11635855,40.63714245
"492",492,"10304",-74.07637338,40.62591135
"493",493,"10305",-74.07750456,40.591801
"494",494,"10303",-74.17125231,40.63898418
"495",495,"10309",-74.21684491,40.52865096
"496",496,"10301",-74.08486726,40.63953053
"497",497,"10309",-74.21684491,40.52865096
"498",498,"10304",-74.08829043,40.59606413
"499",499,"10304",-74.08265507,40.62221251
"500",500,"10301",-74.07674709,40.64075492
"501",501,"10308",-74.15037256,40.55130045
"502",502,"10301",-74.07721685,40.64502275
"503",503,"10302",-74.12986206,40.63304649
"504",504,"10305",-74.07908096,40.59427299
"505",505,"10301",-74.08768537,40.63710751
"506",506,"10304",-74.08312222,40.61261363
"507",507,"10310",-74.11395023,40.63205328
"508",508,"10306",-74.11073612,40.5710011
"509",509,"10303",-74.1475617,40.63580836
"510",510,"10304",-74.07899918,40.62558843
"511",511,"10301",-74.08340823,40.63973745
"512",512,"10304",-74.08277206,40.6235958
"513",513,"10301",-74.0769851,40.63780411
"514",514,"10306",-74.10199329,40.57829116
"515",515,"10302",-74.1414288,40.62361546
"516",516,"10310",-74.11395023,40.63205328
"517",517,"10306",-74.11073612,40.5710011
"518",518,"10314",-74.16170511,40.61568097
"519",519,"10301",-74.08340823,40.63973745
"520",520,"10301",-74.07567832,40.64198529
"521",521,"10310",-74.12900608,40.6300968
"522",522,"10304",-74.08580468,40.62037394
"523",523,"10301",-74.07990981,40.64298153
"524",524,"10310",-74.1189623,40.63441147
"525",525,"10302",-74.13723359,40.62960419
"526",526,"10304",-74.07425311,40.62732905
"527",527,"10301",-74.07674709,40.64075492
"528",528,"10306",-74.10300889,40.5879108
"529",529,"10301",-74.07674709,40.64075492
"530",530,"10309",-74.22193121,40.51885045
"531",531,"10306",-74.12489989,40.56895816
"532",532,"10302",-74.12885178,40.636012
"533",533,"10304",-74.08140776,40.63031054
"534",534,"10312",-74.19174573,40.53192628
"535",535,"10302",-74.12885178,40.636012
"536",536,"10302",-74.1439719,40.61853718
"537",537,"10302",-74.13470815,40.63675462
"538",538,"10302",-74.12885178,40.636012
"539",539,"10301",-74.07704396,40.64197066
"540",540,"10302",-74.12885178,40.636012
"541",541,"10301",-74.08492619,40.63487258
"542",542,"10308",-74.15037256,40.55130045
"543",543,"10302",-74.14275203,40.63763972
"544",544,"10307",-74.24930373,40.51158634
"545",545,"10301",-74.08654688,40.63716327
"546",546,"10310",-74.12144714,40.63574833
"547",547,"10301",-74.08654688,40.63716327
"548",548,"10301",-74.08654688,40.63716327
"549",549,"10308",-74.15386264,40.55112565
"550",550,"10301",-74.07721685,40.64502275
"551",551,"10312",-74.19769645,40.55889501
"552",552,"10304",-74.0874723,40.59825236
"553",553,"10302",-74.14275203,40.63763972
"554",554,"10314",-74.15716526,40.59364925
"555",555,"10310",-74.11729156,40.63498959
"556",556,"10306",-74.12720981,40.56471489
"557",557,"10305",-74.08746486,40.58432799
"558",558,"10304",-74.08197986,40.62384889
"559",559,"10304",-74.08459404,40.62865313
"560",560,"10301",-74.07744128,40.63968673
"561",561,"10303",-74.1687966,40.62111919
"562",562,"10303",-74.1500601,40.62527061
"563",563,"10301",-74.10580853,40.61879548
"564",564,"10303",-74.1500601,40.62527061
"565",565,"10301",-74.10580853,40.61879548
"566",566,"10312",-74.16423208,40.54331052
"567",567,"10301",-74.07920769,40.6434404
"568",568,"10306",-74.10591441,40.57428569
"569",569,"10314",-74.14922697,40.62322682
"570",570,"10303",-74.16818522,40.63867031
"571",571,"10309",-74.19713647,40.51913451
"572",572,"10308",-74.15063673,40.55195886
"573",573,"10305",-74.0762561,40.60839415
"574",574,"10308",-74.14444429,40.54387785
"575",575,"10310",-74.11344911,40.6360996
"576",576,"10304",-74.08277136,40.61141441
"577",577,"10301",-74.0769851,40.63780411
"578",578,"10304",-74.08368048,40.60398633
"579",579,"10314",-74.11957253,40.60901874
"580",580,"10314",-74.11957253,40.60901874
"581",581,"10303",-74.16618929,40.63586254
"582",582,"10304",-74.08368048,40.60398633
"583",583,"10314",-74.11957253,40.60901874
"584",584,"10310",-74.10653994,40.63471185
"585",585,"10301",-74.0782008,40.64212359
"586",586,"10301",-74.0782008,40.64212359
"587",587,"10301",-74.07639572,40.64228125
"588",588,"10304",-74.08513532,40.61240629
"589",589,"10310",-74.11865313,40.63681897
"590",590,"10310",-74.11865313,40.63681897
"591",591,"10303",-74.16136515,40.63597097
"592",592,"10306",-74.13525719,40.55744018
"593",593,"10314",-74.14922697,40.62322682
"594",594,"10301",-74.07721685,40.64502275
"595",595,"10305",-74.06333645,40.59589944
"596",596,"10309",-74.20202357,40.5283843
"597",597,"10308",-74.15037256,40.55130045
"598",598,"10305",-74.06333645,40.59589944
"599",599,"10303",-74.15242473,40.63536559
"600",600,"10306",-74.13395958,40.56898089
"601",601,"10303",-74.14691375,40.631165
"602",602,"10306",-74.13395958,40.56898089
"603",603,"10312",-74.17327422,40.56010099
"604",604,"10303",-74.15242473,40.63536559
"605",605,"10301",-74.07567832,40.64198529
"606",606,"10302",-74.13590068,40.64025282
"607",607,"10303",-74.16453757,40.62354354
"608",608,"10303",-74.16453757,40.62354354
"609",609,"10303",-74.16071284,40.63739918
"610",610,"10301",-74.07879081,40.63827774
"611",611,"10305",-74.06316424,40.61560443
"612",612,"10310",-74.11755085,40.63696283
"613",613,"10304",-74.07637338,40.62591135
"614",614,"10304",-74.08197986,40.62384889
"615",615,"10305",-74.06316424,40.61560443
"616",616,"10306",-74.10591441,40.57428569
"617",617,"10304",-74.08165623,40.61549122
"618",618,"10307",-74.24975495,40.51203825
"619",619,"10304",-74.08165623,40.61549122
"620",620,"10309",-74.23005746,40.50773711
"621",621,"10307",-74.24975495,40.51203825
"622",622,"10310",-74.12144714,40.63574833
"623",623,"10309",-74.19738427,40.52022927
"624",624,"10302",-74.13212638,40.63574753
"625",625,"10302",-74.13212638,40.63574753
"626",626,"10302",-74.13212638,40.63574753
"627",627,"10309",-74.20876836,40.51918256
"628",628,"10301",-74.08492619,40.63487258
"629",629,"10310",-74.11865313,40.63681897
"630",630,"10301",-74.07721685,40.64502275
"631",631,"10310",-74.12360938,40.63404425
"632",632,"10310",-74.11865313,40.63681897
"633",633,"10308",-74.15580088,40.55210568
"634",634,"10310",-74.11658605,40.63124092
"635",635,"10303",-74.1640719,40.62607765
"636",636,"10310",-74.11750657,40.63637
